week,geohash7,kecamatan,kabupaten,region,kab_type,six_cities,CityType,avg_rsrp,total_call_count,total_tiles,bad_tiles_rsrp,total_payload_covmo_kB,bad_rsrp_tile_payload_covmo_kB,total_subscriber_count,bad_rsrp_tile_subscriber_count,koeff,total_payload_covmo_MB,bad_rsrp_tile_payload_covmo_MB,total_payload_covmo_normalize_MB,bad_rsrp_tile_payload_covmo_normalize_MB,thd_subs,thd_luas,luas_m2,bad_tile_abv_thd,subs_abv_thd,luas_abv_thd,bad_tiles_n_subs_abv_thd,bad_tiles_n_subs_n_luas_abv_thd,bad_grid,more_than_3_wks,cluster_member,cluster_member_reg,forming_cluster,cluster_id,red_cov,latitude_geohash7,longitude_geohash7,nearest_site_1,latitude_site_1,longitude_site_1,ant_height_site_1,nearest_site_2,latitude_site_2,longitude_site_2,ant_height_site_2,nearest_site_3,latitude_site_3,longitude_site_3,ant_height_site_3,distance_to_site_1,bearing_to_site_1,distance_to_site_2,bearing_to_site_2,distance_to_site_3,bearing_to_site_3,lowest_band_1,lowest_band_2,lowest_band_3,delta_1,azimuth_1,lac_enodeb_1,ci_1,sector_1,delta_2,azimuth_2,lac_enodeb_2,ci_2,sector_2,delta_3,azimuth_3,lac_enodeb_3,ci_3,sector_3,elev_geohash7,elev_site_1,elev_site_2,elev_site_3,total_height_site_1,total_height_site_2,total_height_site_3,max_intermediate_elev_site_1,max_intermediate_elev_site_2,max_intermediate_elev_site_3,site_higher_1,site_higher_2,site_higher_3,site_higher_than_max_intermediate_1,site_higher_than_max_intermediate_2,site_higher_than_max_intermediate_3,no_blocking_1,no_blocking_2,no_blocking_3,clutter,distance_thd_1,distance_thd_2,distance_thd_3,Distance Thd L900,index_SD_1,index_bw_1,distance_cat_1,score_1,index_SD_2,index_bw_2,distance_cat_2,score_2,index_SD_3,index_bw_3,distance_cat_3,score_3,rank_1,rank_2,rank_3,solution_1,solution_2,solution_3,best serving no,solution rank1,rank1 site,rank1 CI,Solution Priority,Priority No.,prio_site,prio_EnodeB,prio_CI,prio_sector,red_cov_category
202624,qqwxgsm,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-107.519,4095.9,16,4,18017520,3331309,3453,637.52,0.895055,12154.86,12564.14,844.75,10540.65,3000,8000,8416.89,1,0,0,0,1,0,1,,,,,1,-7.0727021,110.4146957,SMG040,-7.06318,110.40779,40,SMG139,-7.06089,110.42,50,UNR716,-7.05754,110.41822,70,1483.59,11.33,727.23,61.1,1480.82,92.48,LTE1800,LTE900,LTE900,19.98,170,196974,12,1,87.35,40,195800,31,1,71.25,35.22,196369,22,3,0,0,0,0,50,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.99,2.89,half_thd to thd,5.1,4.41,2.2,half_thd to thd,4.29,1.59,3.51,half_thd to thd,4.64,1,2,3,a. Optimization,f. New Infra,f. New Infra,1,not BS,SMG040,11,a. Optimization,2,SMG040,196686,12,2,NOT RED COV
202624,qqwx2g0,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-113.468,32947.39,16,3,10164237,1807459,4331,3090.06,0.895055,18477.83,9014.3,16197.41,9770.06,3000,8000,4780.07,1,0,0,0,0,1,0,,,,,0,-7.0727039,110.4160811,SMG152,-7.06865,110.41998,50,SMG505,-7.0691,110.42705,50,SMG296,-7.06959,110.40762,40,1304.63,274.91,1155.76,257.15,940.78,356.1,LTE2100,LTE1800,LTE1800,64.45,80,195473,32,3,77.76,140,195634,31,1,9.32,30.0,196679,11,2,0,0,0,0,70,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.84,1.02,more than thd,5.19,3.93,2.6,0 to half_thd,2.94,2.23,2.09,more than thd,4.94,1,2,3,f. New Infra,f. New Infra,not BS,2,a. Optimization,SMG152,21,f. New Infra,1,SMG152,195479,31,2,BAD NON POTENTIAL
202624,qqwxsg3,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-106.433,13298.04,16,10,4792799,625362,423,300.31,0.895055,8984.67,6628.73,585.24,2449.26,3000,8000,12412.31,1,1,0,1,1,1,1,,,,,0,-7.0727056,110.4174665,UNR047,-7.06802,110.40784,60,SMG152,-7.07884,110.41125,30,SMG302,-7.06237,110.43117,50,649.25,239.25,776.31,22.03,2046.33,35.17,LTE1800,LTE1800,LTE900,48.18,40,196819,22,2,74.1,180,196030,21,3,41.85,17.12,195102,12,3,0,0,0,0,40,50,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.85,2.43,more than thd,3.31,1.74,2.76,more than thd,3.82,2.5,0.37,half_thd to thd,3.43,1,2,3,a. Optimization,f. New Infra,f. New Infra,3,a. Optimization,UNR047,32,f. New Infra,1,UNR047,195979,11,3,BAD NON POTENTIAL
202624,qqwx6br,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-99.296,24268.67,16,5,1980533,11652074,2983,1739.07,0.895055,8398.49,5564.04,4736.93,80.27,3000,8000,11833.69,1,0,1,0,1,0,1,,,,202624_307,1,-7.0727073,110.4188518,SMG296,-7.07056,110.41698,60,SMG789,-7.06755,110.40476,50,UNR716,-7.08218,110.43559,50,856.48,342.56,968.75,279.54,1858.85,113.14,LTE2100,LTE1800,LTE1800,41.07,325,195970,31,3,79.48,320,196455,21,2,23.67,39.83,195157,31,3,0,0,0,0,30,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.74,1.17,0 to half_thd,5.37,4.75,0.87,more than thd,2.43,1.3,1.14,more than thd,2.16,1,2,3,f. New Infra,f. New Infra,not BS,2,a. Optimization,SMG296,32,a. Optimization,2,SMG296,196242,11,2,RED OPTIM
202624,qqwx35s,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-94.646,19103.2,16,14,13914982,9550177,984,325.86,0.895055,19878.1,218.57,19937.8,10686.68,3000,8000,2806.55,1,1,1,1,0,0,1,,,,,0,-7.0727091,110.4202372,SMG665,-7.07521,110.42904,60,SMG302,-7.06264,110.4339,15,SMG047,-7.09239,110.42362,15,1238.74,162.21,618.21,318.07,2296.98,273.41,LTE900,LTE900,LTE1800,83.22,180,196816,11,2,61.99,0,195596,31,1,19.57,37.78,195939,12,2,0,0,0,0,50,70,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.26,5.19,half_thd to thd,2.22,2.39,2.72,0 to half_thd,5.62,1.03,1.41,more than thd,1.65,1,2,3,not BS,a. Optimization,f. New Infra,1,f. New Infra,SMG665,21,not BS,3,SMG665,196254,31,2,BAD NON POTENTIAL
202624,qqwx3mr,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-110.802,24584.86,16,10,13308458,10846096,4090,998.56,0.895055,8311.64,2582.97,17265.73,6639.15,3000,8000,4590.65,1,0,1,1,1,0,1,,,,,1,-7.0727108,110.4216226,SMG086,-7.06627,110.41607,70,SMG152,-7.06814,110.41558,15,SMG139,-7.06181,110.43431,70,230.32,309.3,1711.76,156.55,1937.05,293.78,LTE1800,LTE1800,LTE1800,68.06,0,195347,11,3,1.91,40,196157,12,3,5.13,17.57,195159,21,2,0,0,0,0,40,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.3,3.48,0 to half_thd,4.13,1.87,1.03,0 to half_thd,2.61,1.87,5.75,0 to half_thd,3.11,1,2,3,f. New Infra,f. New Infra,f. New Infra,3,a. Optimization,SMG086,21,f. New Infra,1,SMG086,196266,32,1,NOT RED COV
202624,qqwxz9t,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-107.541,14287.74,16,3,11687335,9477897,4181,3137.96,0.895055,18678.2,8080.1,12916.39,1476.41,3000,8000,12483.22,1,1,1,0,0,0,1,,,,202624_307,1,-7.0727125,110.423008,SMG505,-7.06761,110.41792,40,SMG296,-7.06146,110.41684,70,SMG244,-7.08286,110.43977,50,949.33,112.7,524.85,314.84,2123.69,216.41,LTE900,LTE900,LTE900,13.7,180,195822,12,1,43.82,180,196204,21,2,15.24,81.67,195786,12,3,0,0,0,0,50,30,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.51,2.12,0 to half_thd,4.14,1.9,2.73,more than thd,2.53,3.41,1.47,half_thd to thd,2.08,1,2,3,not BS,a. Optimization,f. New Infra,2,f. New Infra,SMG505,32,not BS,3,SMG505,196879,22,2,RED ENGINEERING
202624,qqwxdw4,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-85.618,15015.18,16,4,11922661,11604452,3724,2781.53,0.895055,5795.28,4984.65,238.26,1136.29,3000,8000,3187.76,1,0,0,0,1,0,0,,,,202624_307,1,-7.0727142,110.4243933,SMG302,-7.07129,110.41756,60,SMG040,-7.06546,110.42538,50,SMG012,-7.08197,110.43938,50,515.15,330.24,624.79,165.96,1910.3,50.28,LTE1800,LTE900,LTE1800,62.63,90,196761,12,1,87.4,140,196450,21,3,72.01,29.6,196908,31,1,0,0,0,0,40,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.86,2.95,0 to half_thd,3.44,4.17,4.99,0 to half_thd,5.83,5.4,4.57,more than thd,4.15,1,2,3,not BS,a. Optimization,not BS,2,not BS,SMG302,11,f. New Infra,2,SMG302,195956,32,3,RED ENGINEERING
202624,qqwxpy8,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-93.994,27539.23,16,15,5696598,6090274,2993,2059.76,0.895055,7663.33,3258.43,15611.58,10499.75,3000,8000,11069.85,1,0,1,0,0,0,0,,,,,0,-7.0727159,110.4257787,SMG244,-7.06873,110.42999,40,SMG152,-7.07338,110.42291,15,SMG536,-7.08584,110.43536,15,509.27,191.98,1119.83,126.96,1816.92,286.49,LTE2100,LTE1800,LTE900,68.37,90,195915,12,3,37.6,180,196803,12,3,2.13,76.75,195347,12,1,0,0,0,0,50,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.85,1.13,0 to half_thd,5.05,4.03,3.97,half_thd to thd,2.27,4.47,0.33,half_thd to thd,3.29,1,2,3,d. Add Sector,a. Optimization,not BS,3,a. Optimization,SMG244,22,f. New Infra,1,SMG244,195136,22,2,BAD NON POTENTIAL
202624,qqwxn07,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-113.353,26656.99,16,11,4867281,7751067,1849,548.21,0.895055,12172.05,568.71,8023.49,4807.6,3000,8000,13855.86,1,1,0,1,1,0,1,,,,202624_307,1,-7.0727176,110.4271641,SMG244,-7.07951,110.43389,40,SMG180,-7.08491,110.44065,30,SMG141,-7.08383,110.44125,70,1088.02,256.76,1013.78,127.44,542.54,5.3,LTE1800,LTE900,LTE1800,16.44,90,195867,11,2,74.53,90,196755,12,3,10.91,88.49,196814,12,2,0,0,0,0,30,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.42,0.65,half_thd to thd,2.85,5.69,4.32,half_thd to thd,3.07,5.5,1.8,more than thd,2.38,1,2,3,a. Optimization,a. Optimization,f. New Infra,3,a. Optimization,SMG244,31,a. Optimization,2,SMG244,196947,22,1,RED OPTIM
202624,qqwxeqt,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-109.058,34118.8,16,14,6182143,700824,2322,1866.89,0.895055,22061.01,4312.6,4415.09,3697.37,3000,8000,11583.86,1,0,1,0,0,1,1,,,,,0,-7.0727193,110.4285495,SMG067,-7.06555,110.42055,50,UNR716,-7.0712,110.41414,40,SMG536,-7.08926,110.4424,30,986.63,180.35,1259.87,139.94,844.87,91.99,LTE2100,LTE900,LTE900,32.95,90,196582,31,2,67.34,280,196724,12,2,50.79,4.69,196409,22,1,0,0,0,0,40,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.32,0.17,0 to half_thd,4.18,2.14,5.26,more than thd,5.49,3.41,5.67,0 to half_thd,1.91,1,2,3,d. Add Sector,f. New Infra,f. New Infra,3,not BS,SMG067,11,f. New Infra,3,SMG067,196599,12,2,BAD NON POTENTIAL
202624,qqwxj8e,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-98.872,22734.51,16,16,11841118,14748285,3413,2353.71,0.895055,10420.16,13442.5,16987.63,1583.43,3000,8000,13158.74,1,0,1,0,1,1,0,,,,,0,-7.072721,110.4299348,SMG505,-7.07262,110.43807,60,SMG302,-7.07986,110.4213,40,UNR047,-7.09067,110.43904,70,261.18,268.76,1579.15,205.65,2186.48,337.82,LTE900,LTE1800,LTE1800,83.28,40,196181,11,1,70.16,180,195685,11,3,41.44,75.87,196151,22,1,0,0,0,0,50,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.06,5.31,0 to half_thd,3.02,1.18,4.26,half_thd to thd,2.7,3.12,3.1,0 to half_thd,1.62,1,2,3,not BS,not BS,f. New Infra,3,f. New Infra,SMG505,11,a. Optimization,2,SMG505,196435,11,3,BAD NON POTENTIAL
202624,qqwxx55,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-85.701,16743.05,16,13,5726066,11693243,2353,1696.23,0.895055,12900.18,9272.58,16962.43,9073.22,3000,8000,14811.8,1,0,1,1,0,1,0,,,,202624_307,1,-7.0727227,110.4313202,SMG040,-7.07614,110.43137,30,SMG950,-7.07784,110.43425,15,SMG789,-7.05966,110.42681,50,1164.43,21.13,1273.49,233.25,908.7,201.97,LTE2100,LTE900,LTE1800,61.77,180,195060,22,2,19.33,0,196561,11,2,68.91,52.43,196970,32,1,0,0,0,0,70,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.83,3.1,more than thd,1.86,5.98,4.92,0 to half_thd,3.71,3.81,2.57,half_thd to thd,5.85,1,2,3,a. Optimization,f. New Infra,f. New Infra,1,a. Optimization,SMG040,32,f. New Infra,3,SMG040,195866,21,3,RED OPTIM
202624,qqwx8d9,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.194,24401.87,16,9,20142877,3023728,4437,2882.14,0.895055,1634.56,5106.28,10790.62,2284.69,3000,8000,5549.57,1,0,1,0,1,0,0,,,,202624_307,1,-7.0713059,110.4049999,SMG419,-7.07526,110.41479,70,SMG086,-7.06826,110.39058,30,SMG536,-7.08001,110.416,15,974.17,167.73,1011.53,193.96,553.57,149.14,LTE2100,LTE900,LTE1800,57.43,280,195555,32,1,61.32,240,196808,32,3,52.61,68.25,196849,11,1,0,0,0,0,70,50,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.51,3.96,0 to half_thd,2.98,2.0,2.75,0 to half_thd,2.01,1.27,3.63,0 to half_thd,3.36,1,2,3,d. Add Sector,f. New Infra,f. New Infra,1,f. New Infra,SMG419,11,not BS,3,SMG419,196104,11,3,RED ENGINEERING
202624,qqwxnvv,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-109.742,5427.75,16,8,19006472,3094503,1406,816.2,0.895055,16057.57,7009.23,5541.18,910.54,3000,8000,8120.56,1,1,0,1,0,0,1,,,,,0,-7.0713077,110.4063853,SMG748,-7.06465,110.41323,50,SMG180,-7.07652,110.41978,50,SMG505,-7.06489,110.38715,30,348.86,5.6,1162.99,11.91,1658.91,48.05,LTE900,LTE900,LTE900,41.61,280,196551,12,2,18.32,180,195574,21,1,30.02,53.94,196290,32,1,0,0,0,0,50,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.5,0.58,0 to half_thd,4.81,2.48,4.01,more than thd,2.14,1.81,5.27,0 to half_thd,3.34,1,2,3,f. New Infra,not BS,not BS,1,f. New Infra,SMG748,22,a. Optimization,1,SMG748,195018,12,3,BAD NON POTENTIAL
202624,qqwxxkd,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-94.869,22786.08,16,14,17927414,13685990,3727,374.99,0.895055,11018.4,5514.58,18834.94,8158.6,3000,8000,14564.91,1,1,1,0,0,1,1,,,,,0,-7.0713094,110.4077706,SMG505,-7.07494,110.41466,50,SMG419,-7.05957,110.40202,30,SMG664,-7.07723,110.39666,70,1181.53,133.0,734.93,338.07,2007.8,144.02,LTE900,LTE900,LTE900,21.54,0,195780,22,2,54.78,280,195581,31,1,12.51,52.75,196161,22,3,0,0,0,0,40,40,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.76,1.2,more than thd,3.24,1.83,2.52,more than thd,2.08,2.92,2.45,half_thd to thd,5.77,1,2,3,not BS,f. New Infra,not BS,2,a. Optimization,SMG505,31,not BS,3,SMG505,196346,12,3,BAD NON POTENTIAL
202624,qqwxxmy,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-104.42,19439.04,16,15,8487888,10210693,3961,3137.62,0.895055,20336.81,1443.73,4034.84,6338.34,3000,8000,2884.51,1,0,0,0,1,0,0,,,,,0,-7.0713112,110.409156,SMG665,-7.07229,110.4029,15,UNR047,-7.05882,110.40717,15,UNR728,-7.07927,110.39904,40,859.01,107.1,383.05,234.85,2395.05,236.96,LTE1800,LTE1800,LTE900,75.77,325,196529,11,2,66.97,140,196746,11,2,66.07,51.2,195445,21,1,0,0,0,0,30,40,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.61,5.42,more than thd,3.62,1.17,3.72,half_thd to thd,4.4,5.16,2.36,0 to half_thd,4.84,1,2,3,a. Optimization,a. Optimization,not BS,2,not BS,SMG665,32,not BS,1,SMG665,195113,31,1,BAD NON POTENTIAL
202624,qqwx7u0,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-100.872,32995.85,16,11,4469406,14762990,888,530.94,0.895055,157.63,7113.13,7315.33,7538.35,3000,8000,91.53,1,1,1,0,1,1,1,,,,,0,-7.0713129,110.4105414,SMG425,-7.06301,110.41191,30,SMG665,-7.05701,110.41885,40,SMG141,-7.05446,110.4297,15,195.84,111.46,1979.15,286.34,1240.04,110.65,LTE1800,LTE900,LTE900,29.3,30,196344,12,2,59.78,240,196741,22,1,2.13,45.16,196015,12,3,0,0,0,0,40,30,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.95,2.16,0 to half_thd,3.39,4.79,4.59,0 to half_thd,5.85,1.73,2.07,more than thd,4.85,1,2,3,f. New Infra,not BS,not BS,3,a. Optimization,SMG425,12,f. New Infra,2,SMG425,195082,12,2,BAD NON POTENTIAL
202624,qqwxrtv,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-87.061,10174.07,16,10,13926061,5401404,50,36.19,0.895055,1951.6,11358.26,1463.0,5658.83,3000,8000,560.03,1,1,0,1,0,0,1,,,,,0,-7.0713147,110.4119267,UNR728,-7.07244,110.4211,15,SMG789,-7.07384,110.40079,40,SMG040,-7.08229,110.43138,40,1396.06,138.07,1804.25,349.78,1883.66,13.33,LTE900,LTE1800,LTE900,31.64,200,196519,11,3,66.56,40,195657,22,2,25.14,72.27,195803,32,2,0,0,0,0,40,30,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.23,3.0,half_thd to thd,1.51,2.43,3.57,0 to half_thd,4.73,2.59,1.94,more than thd,2.74,1,2,3,f. New Infra,f. New Infra,not BS,1,f. New Infra,UNR728,31,f. New Infra,3,UNR728,195428,31,2,BAD NON POTENTIAL
202624,qqwxd5y,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-98.047,32053.78,16,12,6983909,14555034,3321,2150.66,0.895055,5132.91,3558.58,14427.83,1592.76,3000,8000,879.63,1,0,1,1,1,0,0,,,,,0,-7.0713164,110.4133121,SMG504,-7.07063,110.40356,50,SMG040,-7.07456,110.40304,50,SMG950,-7.0634,110.39693,15,1366.75,182.01,780.22,347.38,1374.66,201.02,LTE900,LTE900,LTE900,88.14,325,195240,31,3,55.75,180,196772,12,1,9.18,61.59,196864,12,2,0,0,0,0,70,30,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.68,1.73,half_thd to thd,4.02,2.71,4.82,0 to half_thd,2.34,1.6,3.6,half_thd to thd,1.65,1,2,3,not BS,not BS,not BS,1,f. New Infra,SMG504,21,f. New Infra,3,SMG504,196853,22,3,BAD NON POTENTIAL
202624,qqwx0g8,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-99.152,24498.19,16,10,13051870,6858024,514,406.49,0.895055,3350.15,6117.6,4994.02,8439.85,3000,8000,8664.46,1,0,1,0,0,0,1,,,,,0,-7.0713182,110.4146975,SMG141,-7.07244,110.40597,15,SMG244,-7.07461,110.4019,70,SMG086,-7.06661,110.40826,40,479.24,5.92,762.91,134.63,2252.8,292.66,LTE1800,LTE900,LTE900,81.71,200,195821,11,2,83.6,0,195805,12,1,36.26,22.24,196698,11,2,0,0,0,0,30,40,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.23,2.63,0 to half_thd,4.31,3.94,0.16,0 to half_thd,4.14,3.96,5.93,0 to half_thd,5.12,1,2,3,a. Optimization,not BS,not BS,1,a. Optimization,SMG141,12,f. New Infra,3,SMG141,195537,21,1,BAD NON POTENTIAL
202624,qqwxqsf,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-99.573,20991.46,16,8,8699982,13621695,1944,1527.93,0.895055,6870.19,9456.17,19038.31,533.79,3000,8000,4323.16,1,1,1,1,0,0,0,,,,,1,-7.0713199,110.4160828,SMG180,-7.08033,110.42041,60,SMG665,-7.07341,110.40507,15,SMG047,-7.05264,110.41004,70,1249.88,43.48,1138.09,197.29,1090.55,140.14,LTE2100,LTE1800,LTE900,26.22,90,196560,21,2,88.25,90,196775,12,3,71.68,34.02,195252,22,3,0,0,0,0,70,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.5,2.34,0 to half_thd,5.86,3.04,4.88,0 to half_thd,2.89,3.12,2.74,half_thd to thd,3.52,1,2,3,a. Optimization,a. Optimization,f. New Infra,1,f. New Infra,SMG180,12,a. Optimization,1,SMG180,195749,31,2,NOT RED COV
202624,qqwx0c6,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-112.761,8217.9,16,12,8953611,959832,788,345.56,0.895055,17755.9,14529.75,14649.18,4389.48,3000,8000,1501.25,1,1,1,0,1,1,0,,,,202624_307,1,-7.0713217,110.4174682,SMG109,-7.08024,110.418,60,SMG536,-7.06916,110.41367,15,SMG789,-7.08415,110.40956,70,432.4,229.4,1304.24,191.35,1115.18,156.5,LTE2100,LTE1800,LTE1800,52.69,170,195676,22,1,50.28,140,196804,21,3,55.05,24.48,196373,31,2,0,0,0,0,70,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.43,0.39,0 to half_thd,5.87,5.97,4.19,half_thd to thd,5.11,1.44,1.67,0 to half_thd,5.13,1,2,3,f. New Infra,not BS,not BS,1,f. New Infra,SMG109,31,a. Optimization,2,SMG109,196001,12,1,RED ENGINEERING
202624,qqwx6uq,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-107.981,23954.91,16,12,19972585,10961173,1773,979.44,0.895055,4711.45,2488.42,9489.02,2847.19,3000,8000,13999.13,1,0,0,1,0,0,0,,,,,0,-7.0713234,110.4188536,SMG665,-7.08053,110.42623,30,SMG505,-7.05868,110.41352,30,SMG425,-7.0608,110.43147,15,1411.94,207.08,1822.81,90.49,1420.38,356.97,LTE900,LTE1800,LTE900,21.29,40,196057,21,2,13.31,180,196013,32,1,54.81,47.75,196821,31,1,0,0,0,0,70,50,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.31,2.04,half_thd to thd,4.61,1.63,2.4,half_thd to thd,2.96,3.84,3.7,0 to half_thd,2.41,1,2,3,a. Optimization,f. New Infra,not BS,1,not BS,SMG665,22,a. Optimization,1,SMG665,195437,32,1,BAD NON POTENTIAL
202624,qqwx5sz,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-84.851,17348.16,16,6,18790542,6075068,3879,1836.67,0.895055,1356.38,5683.0,729.68,7375.44,3000,8000,2583.51,1,1,0,1,0,0,1,,,,,0,-7.0713251,110.4202389,SMG296,-7.06359,110.42036,70,SMG067,-7.05752,110.43389,40,SMG748,-7.07525,110.41219,15,795.49,47.62,1873.37,178.58,1385.9,6.66,LTE2100,LTE1800,LTE1800,70.55,120,196036,12,2,41.36,90,195760,31,1,75.93,39.24,195327,11,1,0,0,0,0,40,70,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.02,4.01,half_thd to thd,4.35,4.97,5.67,half_thd to thd,5.76,4.64,1.77,half_thd to thd,2.7,1,2,3,not BS,not BS,not BS,1,not BS,SMG296,12,not BS,3,SMG296,196577,31,3,BAD NON POTENTIAL
202624,qqwxgkj,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-87.21,21015.86,16,5,4472073,12514085,683,209.1,0.895055,5599.67,8861.26,17868.04,1224.34,3000,8000,1557.62,1,0,0,1,1,1,0,,,,,0,-7.0713268,110.4216243,SMG789,-7.06505,110.41191,40,SMG047,-7.07786,110.42769,15,SMG536,-7.06485,110.40734,15,712.88,251.93,1783.07,65.68,1093.2,162.15,LTE2100,LTE900,LTE900,81.96,240,196991,31,3,82.47,320,195614,12,3,15.38,36.39,195944,32,3,0,0,0,0,70,30,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.54,0.86,half_thd to thd,3.87,3.73,2.95,half_thd to thd,4.46,5.86,1.81,half_thd to thd,3.85,1,2,3,not BS,not BS,not BS,3,f. New Infra,SMG789,32,not BS,2,SMG789,196178,32,2,BAD NON POTENTIAL
202624,qqwxdfz,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-102.083,26405.73,16,16,18270165,1005794,2708,1387.18,0.895055,14369.56,2119.23,1710.13,4814.11,3000,8000,160.76,1,1,1,1,1,1,1,,,,,0,-7.0713285,110.4230097,SMG950,-7.07747,110.42658,40,SMG504,-7.07909,110.40812,40,SMG664,-7.06649,110.43974,50,358.12,239.58,971.45,188.19,738.66,143.49,LTE1800,LTE1800,LTE1800,32.33,40,195521,22,2,25.44,0,195107,22,3,40.73,47.37,196657,22,3,0,0,0,0,40,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.79,2.55,half_thd to thd,2.65,1.53,1.13,half_thd to thd,5.38,2.3,4.64,more than thd,4.25,1,2,3,d. Add Sector,f. New Infra,not BS,1,f. New Infra,SMG950,31,a. Optimization,3,SMG950,195872,11,3,BAD NON POTENTIAL
